Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
13711,483.2149963,203.8807678,86.62690735,0.905244946,14097,0.561466038,0
10000,415.2739868,180.1518707,71.01284027,0.919031918,10176,0.542829216,1
12692,456.7929993,181.2328186,91.12804413,0.86438936,13147,0.783553541,1
12800,448.2919922,185.5536804,88.76694489,0.878147721,13000,0.781440794,1
9584,390.0039978,162.2966309,75.98748016,0.883621871,9757,0.809459448,1
13990,484.0469971,205.3977966,87.64904785,0.904379904,14315,0.590793908,0
12031,446.9899902,178.5896454,88.8414917,0.867486,12425,0.580450594,1
11681,422.0490112,174.0857544,85.9203186,0.869716465,11832,0.609019816,1
9822,398.3349915,160.62323,79.28845978,0.869671941,10085,0.631518006,1
11302,418.95401,172.0899048,84.01642609,0.872724831,11501,0.620035112,1
12293,445.6870117,181.8791656,87.02767944,0.878092051,12524,0.776367307,1
13751,451.9410095,175.4111786,101.1442719,0.817017794,14063,0.757005215,1
11502,428.5390015,174.3046722,85.41966248,0.871688962,11760,0.591423273,1
15375,515.4229736,215.9992981,91.61693573,0.905590177,15780,0.597597957,0
9080,396.5400085,165.6870117,70.25222778,0.905659556,9387,0.578086197,1
14966,490.7430115,207.6394196,92.16422272,0.896092832,15158,0.788846731,0
11353,431.4790039,182.0024109,80.06295776,0.898046494,11579,0.71663934,0
14960,510.7290039,218.369873,88.05952454,0.915086091,15235,0.578275979,0
13121,456.7720032,181.9980774,93.46143341,0.858071744,13490,0.627318799,1
14439,490.4700012,204.828064,91.04846191,0.895773053,14815,0.791394889,0
15159,515.1309814,216.0619202,91.02570343,0.90692389,15685,0.65071255,0
13909,475.6180115,199.6072693,89.94419861,0.892723024,14241,0.727876902,0
16226,517.684021,217.0805664,95.93837738,0.897040546,16466,0.583144665,0
13837,483.5939941,204.3109283,87.28925323,0.904139519,14139,0.569423854,0
13789,471.303009,198.523468,88.712883,0.89460218,14025,0.631364465,0
10900,417.5969849,172.6920624,81.00117493,0.883171737,11091,0.585392058,1
9843,383.1159973,154.9503174,81.35683441,0.851070702,10024,0.702268839,1
12249,438.9020081,181.7255554,86.36489105,0.879851341,12428,0.62751025,1
11817,426.6019897,179.5654297,84.24079132,0.883125424,11977,0.657376528,1
12675,456.572998,186.8068237,88.42378235,0.880877972,13098,0.613860905,1
14850,498.4429932,213.7612762,88.98867035,0.90922761,15071,0.696496427,0
11353,418.5050049,166.9860077,87.75209045,0.850790083,11587,0.641412437,1
9405,389.7749939,162.3682251,74.4376297,0.888720453,9594,0.607636631,1
10578,414.6199951,167.7519226,81.58570099,0.873765588,10899,0.603973985,1
12483,440.6159973,176.6435089,91.67730713,0.854776561,12747,0.620581627,1
14317,499.1109924,206.7794189,89.82534027,0.900719225,14815,0.804235458,0
12604,452.7250061,182.7168121,89.78499603,0.870940328,12945,0.737076044,1
13930,484.8619995,205.2724609,87.23548889,0.905205488,14330,0.799426138,0
12101,435.9289856,178.3973236,86.98376465,0.873075843,12302,0.740575254,1
10824,416.4150085,170.8782196,81.73239899,0.878192246,11046,0.590507388,1
15042,502.2139893,212.0943756,91.29269409,0.902621925,15416,0.702109754,0
10576,417.019989,175.3908234,77.45558929,0.897203624,10729,0.565924644,1
17442,539.776001,228.5934753,98.19204712,0.903043628,17698,0.576252162,0
10201,403.3070068,166.2338409,78.98983765,0.879892349,10432,0.609706521,1
10492,405.9100037,162.7976532,83.49519348,0.858462036,10888,0.629129946,1
11889,439.9890137,186.1078491,82.14304352,0.897323549,12096,0.797705293,1
10536,412.5069885,162.7202911,84.6243515,0.854129553,10974,0.685937524,1
15178,514.7420044,219.332962,89.0112381,0.913949907,15638,0.787567437,0
11782,436.5339966,183.4502258,82.57640076,0.892963171,11985,0.614029586,1
11465,410.5150146,160.7063293,92.14432526,0.819295943,11706,0.757565737,1
12422,482.197998,209.213623,76.83703613,0.930115998,12783,0.498075366,0
9908,432.7690125,188.1876831,67.69534302,0.933059335,10205,0.611680448,0
11697,424.1480103,170.5520935,88.91114807,0.853365123,11939,0.627252281,1
10559,411.0880127,160.0530243,86.12352753,0.842885017,10889,0.626721263,1
12205,438.3559875,174.43573,90.32647705,0.855489016,12491,0.618475735,1
10563,408.9729919,167.4709625,81.02894592,0.875157177,10782,0.617358267,1
11335,426.5840149,172.746994,85.12076569,0.870171964,11618,0.666764677,1
8546,388.5809937,172.5199585,63.34475327,0.930152476,8685,0.735456109,1
11370,444.6879883,188.1779633,77.82491302,0.910471976,11676,0.588509321,1
10572,403.2690125,164.5725098,81.97684479,0.867108107,10745,0.747085035,1
10085,404.6799927,168.401062,77.30437469,0.888410866,10342,0.571712017,1
11585,428.3729858,171.5619812,87.44052124,0.860368192,11939,0.608903587,1
12181,456.9379883,194.8551636,80.28486633,0.911173344,12489,0.584893882,0
10360,404.32901,165.8590546,81.19802856,0.871969402,10556,0.676151931,1
11545,429.0979919,176.9992981,84.10533905,0.87989223,11816,0.705857158,1
10862,421.0109863,175.2200317,80.57564545,0.887994468,11066,0.612012625,1
13874,486.8179932,207.8072357,85.49026489,0.911458433,14116,0.569400012,0
12692,443.1430054,182.9328308,88.95259857,0.873815119,12849,0.638237953,0
14627,498.072998,205.7875366,92.42831421,0.893459201,15091,0.605522454,0
14403,491.0599976,207.6805725,89.8433609,0.901584208,14708,0.59689182,0
13792,475.7820129,196.7065887,90.34710693,0.888281822,14183,0.773267567,0
9802,412.368988,176.1655731,71.48280334,0.913975,9991,0.566950083,1
11623,424.3590088,167.4039917,90.13301086,0.842679143,11990,0.760269463,1
9764,390.9570007,160.2270966,78.8616333,0.870489717,9956,0.648813903,1
10443,406.5289917,164.5683746,81.95932007,0.867162168,10722,0.771840334,1
13414,480.2879944,199.4829102,86.84285736,0.90026623,13933,0.555054426,0
12070,432.8680115,177.194397,87.37620544,0.869967341,12283,0.762765408,1
15223,514.9069824,220.3685608,89.43637848,0.913940132,15492,0.550281942,0
10208,394.5299988,161.6672363,81.41670227,0.863933027,10361,0.660968661,1
11795,428.75,175.9600067,86.42063141,0.871081829,12016,0.738110125,1
11387,434.7929993,182.1069336,80.46818542,0.897077501,11612,0.564719319,1
11969,431.1289978,177.2433167,86.83843231,0.871756673,12135,0.602790117,1
11279,426.2120056,168.4024658,86.92972565,0.85646677,11651,0.660904706,1
15366,508.7929993,211.3726501,93.96780396,0.895749152,15746,0.564594328,0
12900,461.8359985,195.3451385,84.57197571,0.901424587,13160,0.591797411,1
8850,381.4339905,159.2512054,71.76094818,0.892718494,9063,0.572519064,1
12075,430.4710083,176.1828156,88.51406097,0.864635944,12248,0.802325606,1
12466,453.446991,185.6161194,86.58856964,0.884525001,12706,0.601989567,1
11646,435.6069946,177.8407898,84.54723358,0.879764497,11902,0.622115374,1
11706,433.0650024,181.553894,82.64781189,0.890376627,11928,0.586766899,1
14272,487.7030029,207.7987366,88.06716156,0.905751169,14510,0.583006561,0
11571,432.67099,183.7055969,80.56020355,0.898717105,11741,0.66222173,0
14759,493.8039856,207.7845764,91.68565369,0.897382557,15106,0.705868304,0
9668,393.7139893,159.522934,78.49076843,0.870575786,9882,0.604174495,1
11449,411.2999878,156.9254913,94.25743103,0.799511433,11696,0.724253535,1
12908,462.2099915,185.8509369,89.38809967,0.876738906,13199,0.727703214,1
14034,491.7319946,205.5051117,88.35205841,0.902863979,14448,0.555912077,0
10843,412.3670044,168.2745056,83.94273376,0.866691768,11082,0.787436485,1
11778,432.2569885,173.4862061,87.75865173,0.862619281,12104,0.664972901,1
10470,419.0180054,177.0643616,75.63278961,0.90418148,10682,0.598627806,1
14436,486.9890137,204.4976959,90.86436462,0.895863414,14709,0.64185673,0
13509,480.4660034,207.1371613,83.94016266,0.914210558,13732,0.595634937,0
9273,406.4020081,173.414093,68.80253601,0.917925477,9445,0.530097783,1
14560,487.1289978,200.7395172,93.22658539,0.885617316,14867,0.67345053,0
8604,373.6830139,153.5796051,72.30964661,0.882224798,8787,0.602563202,1
10272,403.04599,171.383667,76.66117859,0.894380271,10419,0.759201765,1
14950,496.8840027,207.8227997,93.10913849,0.894022644,15422,0.579322636,0
11890,430.3389893,174.8227844,87.97628021,0.864151835,12142,0.687283218,1
12287,444.1749878,181.921051,87.73918152,0.87601018,12508,0.653737724,1
11963,432.2980042,177.8571167,86.44562531,0.873936713,12162,0.809185624,1
11780,435.67099,181.6983185,83.58512115,0.887907803,11975,0.8079561,1
13929,487.9819946,202.9543915,87.97098541,0.901176631,14266,0.655328155,0
11752,428.6610107,172.2597656,89.06375122,0.85596627,12082,0.649999976,1
11415,424.9630127,172.6956177,85.28923798,0.869535565,11735,0.691315413,1
11742,439.756012,183.1005554,83.15660858,0.890921056,12016,0.572222233,1
12289,451.5759888,189.7253723,83.07782745,0.899031162,12649,0.688228071,1
11136,419.5209961,172.7373352,82.87893677,0.877379298,11373,0.706150949,1
16798,529.0770264,222.7966309,97.6834259,0.898759425,17173,0.638173401,0
10786,408.0249939,165.1299286,84.93224335,0.857588828,11022,0.787586689,1
11642,427.9559937,171.078949,87.56867218,0.859068215,11946,0.736369371,1
12709,456.1740112,191.3734131,85.73983765,0.89402169,12934,0.78281492,0
11288,429.6470032,173.5355835,84.29547119,0.874095976,11665,0.593106329,1
12887,468.8330078,197.7632141,83.7241745,0.90596354,13241,0.556770086,0
12580,479.2170105,208.4237518,77.74034119,0.92783463,12879,0.5730685,0
10895,411.5899963,167.4412231,84.25878143,0.864161789,11155,0.686255991,1
15915,528.1569824,231.5944824,88.57102203,0.923980296,16251,0.813026845,0
11919,434.2630005,175.5641785,87.84673309,0.865812719,12152,0.609636307,1
12906,461.2030029,191.5436707,86.72735596,0.891621709,13272,0.73832953,1
11337,433.9779968,184.348114,78.86769867,0.903864264,11506,0.656608343,1
10782,412.8800049,165.5458679,84.34690094,0.860466063,11112,0.694716513,1
12956,458.6560059,187.2114563,89.15869141,0.879312158,13310,0.71077466,1
11601,416.6459961,165.7809906,89.89610291,0.840211928,11782,0.645216882,1
12494,437.2189941,179.2800751,89.50730133,0.866452456,12729,0.705238223,1
13677,467.2479858,191.011795,91.82099152,0.876880467,13901,0.65502876,1
13198,468.4559937,200.4911499,84.69168854,0.906399727,13455,0.731921017,0
13045,446.006012,174.6897736,96.45601654,0.833740771,13351,0.632791638,1
14229,485.118988,206.5976868,88.72132874,0.903095365,14455,0.745168865,0
10554,406.9190063,165.5313873,82.37078857,0.867398381,10841,0.640218377,1
13809,489.0220032,213.8255463,82.49403381,0.92258215,14070,0.805753291,0
10380,399.177002,164.5905762,80.95957947,0.870660365,10630,0.706410766,1
11332,449.2600098,194.7819214,75.36934662,0.922103941,11671,0.673681736,0
11539,423.6910095,172.5359192,86.05995941,0.866720319,11767,0.641697228,1
11999,465.6579895,194.784256,80.43824005,0.910748839,12364,0.53701216,0
15199,489.5440063,205.3157349,94.80870056,0.886999547,15419,0.763999224,0
15264,506.6659851,208.7614288,95.73719025,0.888644814,15712,0.607522368,0
11652,428.8080139,169.5898895,89.57380676,0.849133134,12067,0.737001896,1
11201,423.2810059,175.0401611,83.43683624,0.879080951,11386,0.592645526,1
11422,425.1289978,176.6568604,82.95215607,0.882897079,11608,0.650900364,1
13340,471.6390076,197.4100647,87.42580414,0.896588802,13712,0.765610635,0
9768,413.5580139,179.79776,69.92797089,0.921269119,9943,0.702531636,1
12172,433.5979919,174.299408,90.69494629,0.853959203,12401,0.638447404,1
11073,431.1570129,182.7000275,77.72214508,0.905001462,11367,0.751119256,1
11291,432.6459961,177.0127258,82.56719208,0.884548724,11586,0.652658939,1
14720,494.8619995,207.0927124,91.49889374,0.897100866,15071,0.704003036,0
13864,491.4460144,206.8836975,86.35062408,0.908728719,14221,0.715967774,0
16085,520.7059937,217.4963074,95.40557098,0.89865613,16514,0.702708602,0
14715,497.5570068,212.0353241,89.50563049,0.906537175,15094,0.794889808,0
13295,465.3330078,187.3797607,91.90882874,0.871443987,13633,0.612447023,1
14101,464.9660034,186.4838409,97.53321075,0.852325559,14346,0.678977251,1
14252,493.1140137,202.6546021,91.30965424,0.892742157,14627,0.563765824,0
11593,442.6700134,189.7674408,78.48375702,0.9104684,11806,0.630671322,1
11873,432.3330078,175.0971527,87.68571472,0.865572751,12162,0.650932014,1
15705,498.9639893,208.5411682,96.63723755,0.886151075,16009,0.773645341,0
9622,403.7739868,170.7179871,72.92540741,0.904171884,9897,0.702900112,1
10737,414.4719849,170.4575806,81.17028809,0.879342139,10986,0.611794889,1
13545,482.7359924,208.8032684,83.30515289,0.916966259,13759,0.532554865,0
15857,515.3220215,219.9654846,93.15426636,0.905898452,16109,0.699162245,0
11470,427.197998,174.039093,85.10541534,0.872282803,11767,0.639781356,1
11278,430.2630005,174.4451752,83.79233551,0.877084434,11637,0.736546516,1
14363,499.17099,210.2455444,88.11177826,0.907944739,14669,0.606853127,0
10312,398.7950134,163.5423126,80.6704483,0.869876504,10507,0.805750906,1
13451,485.5589905,205.9496613,84.3160553,0.91235441,13862,0.59995538,0
12732,465.4909973,192.4536743,85.18263245,0.896712422,13105,0.569970429,0
13935,483.243988,196.7861023,91.71784973,0.884743154,14428,0.593231142,0
15004,506.9440002,218.6036224,88.09037018,0.915213883,15277,0.714884698,0
13569,490.5419922,209.8494873,83.40635681,0.917620361,14061,0.530039072,0
9571,388.5920105,160.9365845,76.43877411,0.880006254,9720,0.637429237,1
11253,422.8779907,173.4837341,84.12680817,0.874555051,11556,0.752004802,1
12347,475.3900146,207.0969238,77.08044434,0.928154528,12857,0.52094847,0
14359,506.0889893,223.260849,82.48140717,0.929254711,14698,0.537870824,0
11717,439.730011,182.0405426,82.61972809,0.891076326,11965,0.561481714,1
11312,421.54599,168.256012,87.21075439,0.855185688,11622,0.769209862,1
11274,422.6629944,174.3863373,82.87808228,0.879847765,11459,0.740541279,1
13183,462.7319946,190.4266968,89.31358337,0.883188546,13493,0.688119829,1
14750,484.1520081,201.2470093,94.85915375,0.88194257,14967,0.78067112,0
11601,447.1279907,191.3825684,78.36670685,0.912320554,11925,0.578661203,1
13852,490.2789917,213.9856873,82.96648407,0.921777308,14158,0.728324294,0
11339,423.9700012,171.7066193,85.35773468,0.867685318,11531,0.67918539,1
12500,444.8450012,182.4797974,88.28197479,0.87518388,12734,0.669021606,1
12482,448.5390015,185.0900421,87.2516098,0.881919026,12744,0.592687547,1
10381,414.1879883,174.7446289,77.0795517,0.897458792,10556,0.607289135,1
11483,437.0249939,185.7523804,79.0817337,0.904846787,11665,0.575070083,1
13893,474.1340027,200.7359161,89.16996765,0.895920038,14123,0.56933856,0
12831,446.631012,181.8717804,90.23387146,0.868242502,13061,0.669956148,1
12746,446.1340027,182.3410492,89.76050568,0.870444179,12993,0.809167087,1
13764,479.4790039,199.2956848,89.99370575,0.892241418,14167,0.777144134,0
13167,466.6640015,197.125061,86.21640778,0.899282098,13448,0.58099103,0
16990,535.3389893,224.0871735,98.6626358,0.897857189,17371,0.600905418,0
14842,505.7260132,214.9547424,88.66092682,0.910974264,15313,0.544500709,0
12518,460.8540039,188.4377441,86.61429596,0.888103247,12903,0.732560873,1
10673,404.1380005,162.79039,84.19615936,0.855860949,10869,0.738922715,1
10360,408.2810059,165.7329254,81.28663635,0.871459424,10649,0.785264909,1
11794,430.3800049,178.4458466,84.78594208,0.879912674,12056,0.752936661,0
13414,479.901001,203.085968,85.73687744,0.906516492,13735,0.714042366,0
12563,457.3630066,183.5114288,88.70046997,0.875426531,12877,0.593490183,1
14566,498.026001,208.2254333,90.5405426,0.900517523,14927,0.560834765,0
14287,486.4020081,200.1425781,91.99419403,0.888103604,14654,0.711326838,0
12387,445.6140137,175.6296539,91.31130219,0.854222119,12789,0.655119538,1
11961,445.053009,182.4438934,85.08979034,0.884579837,12370,0.612254322,1
11827,455.2210083,194.7844543,78.43153381,0.915350497,12212,0.769986987,0
15710,517.0700073,214.7502136,95.24736023,0.896261394,16259,0.607595921,0
15790,516.4799805,218.4259033,92.93593597,0.904967666,16197,0.750154376,0
13118,480.0859985,207.1090393,81.70571136,0.918893456,13652,0.568765163,0
12861,455.8659973,191.8227539,86.29828644,0.893086195,13058,0.58672446,0
11413,421.9530029,171.3252869,85.99931335,0.864887893,11688,0.699325979,1
14329,486.2770081,206.5722961,89.21240234,0.901935816,14588,0.81276232,0
11669,417.8410034,170.1277466,87.80727386,0.856512964,11847,0.769773722,1
14674,497.1029968,208.4364624,91.08699036,0.899460912,15049,0.682289481,0
11919,435.2619934,171.8451843,89.98160553,0.851951838,12168,0.611230791,1
15149,509.1369934,214.0074615,91.28372955,0.90446651,15516,0.707104206,0
14435,491.9039917,207.4626312,89.70562744,0.901684701,14842,0.577977955,0
14793,501.3039856,211.6011353,90.11253357,0.904788911,15049,0.66452539,0
10874,426.8729858,177.2503357,79.62494659,0.893419623,11211,0.639647067,1
14483,512.7210083,215.768158,86.2791214,0.916572034,14912,0.532287121,0
11658,424.5339966,170.7699432,88.24642181,0.856132627,11963,0.682992578,1
13032,459.631012,186.4734955,90.25482178,0.875063121,13247,0.800491393,1
13054,478.4530029,203.219635,83.08084869,0.91261375,13329,0.799877465,1
12712,456.0669861,186.1605377,88.9003067,0.878606498,13092,0.644886374,1
16603,513.5230103,213.5202637,99.96153259,0.883643985,16922,0.608904541,0
13919,472.2279968,194.6864014,91.62575531,0.882329345,14169,0.701385736,0
14947,506.651001,214.3443146,89.52690125,0.908595145,15364,0.562996745,0
11249,418.9379883,168.6086273,86.19229126,0.859463334,11423,0.621904016,1
14990,507.7850037,213.4854584,90.17632294,0.906409383,15318,0.565916657,0
10940,421.1740112,179.4857635,78.21934509,0.900045037,11097,0.801465213,1
10973,419.9429932,171.8334351,82.90455627,0.875912249,11239,0.704752743,1
12992,458.8940125,183.4208221,92.05143738,0.864949286,13372,0.775919735,1
15306,524.6849976,227.7818604,87.04252625,0.924108148,15837,0.512506306,0
11993,444.5650024,187.1829071,82.64057159,0.89726305,12276,0.587373912,0
11281,407.1010132,160.91008,90.44052124,0.827098966,11483,0.670012474,1
13424,461.4689941,186.5067444,92.67175293,0.867818415,13702,0.675523341,0
12730,462.3699951,192.6936188,85.33430481,0.896595895,13160,0.633711696,1
13970,481.8840027,201.47258,89.49721527,0.895920038,14310,0.567886174,0
11790,444.3429871,184.4224854,82.44760895,0.894504786,12103,0.59605664,1
14173,480.6830139,201.9357605,90.24497986,0.894584179,14519,0.597563028,0
15484,504.8190002,211.2880554,94.47180939,0.894472361,15795,0.679122806,0
11513,438.625,189.7222137,77.68550873,0.912323713,11736,0.684238672,0
12408,437.0140076,179.7411652,88.8296051,0.8693434,12598,0.63692826,1
12716,444.1080017,186.8963928,87.27814484,0.88426429,12872,0.747384489,0
11332,428.6059875,173.0604706,84.94743347,0.871241808,11628,0.598184109,1
10044,410.1910095,168.5531006,77.07965851,0.889311492,10317,0.757466078,1
11686,433.4389954,176.7624359,85.64665222,0.874774814,12038,0.781567693,1
12058,445.8280029,184.8280182,84.49703217,0.889381528,12308,0.704816461,1
13657,469.2369995,193.1074219,90.77803802,0.88261801,13930,0.615346491,0
11242,418.6459961,172.5299072,83.84862518,0.873961747,11409,0.648888886,1
10516,409.5570068,168.5202332,80.24091339,0.879364073,10726,0.636407673,1
12190,445.894989,185.7569427,84.64902496,0.890134573,12386,0.716216207,1
13328,462.256012,187.2299805,91.63737488,0.872038364,13606,0.609837592,1
11149,411.3089905,164.672287,87.50299072,0.847135723,11393,0.75921005,1
11423,418.6040039,169.073288,87.28488159,0.85643512,11717,0.655477107,1
10810,418.2049866,173.5480042,80.10408783,0.887105167,11047,0.735224128,1
13909,474.1119995,197.458374,90.17406464,0.889634192,14227,0.74296242,0
11962,429.1809998,175.8878479,87.96854401,0.865944564,12152,0.785681427,1
11241,417.1589966,169.2477875,85.45878601,0.863158584,11390,0.628691256,1
11266,414.7290039,166.4273529,87.76852417,0.849636734,11452,0.619010985,1
16454,518.1090088,217.098526,97.78069305,0.892827988,16893,0.797189951,0
12624,451.7569885,188.2363586,86.35598755,0.888558388,12878,0.809023321,1
13494,479.4460144,203.0273438,85.75126648,0.906426728,13842,0.772940755,0
11961,429.3670044,175.4431305,87.64792633,0.866267622,12149,0.611034513,1
11907,448.0610046,188.3023987,82.26176453,0.899529576,12156,0.761317134,1
13347,461.8720093,193.527359,88.68710327,0.888814807,13536,0.777027428,1
13568,478.3110046,204.0691223,85.50912476,0.907976806,13819,0.568316996,0
10903,419.6539917,169.5170898,83.22001648,0.87120235,11232,0.697836637,1
14421,507.8049927,213.8856812,86.87624359,0.913792789,14881,0.650943398,0
13627,476.9890137,201.194519,86.95225525,0.901787341,13926,0.780559063,0
11022,417.2590027,168.6112518,84.67787933,0.864746988,11259,0.607272744,1
10144,403.6430054,165.4689026,79.17584229,0.878090918,10399,0.659300685,1
12206,441.2850037,186.7603149,83.657547,0.894063294,12404,0.59051764,1
12605,445.6929932,183.2692566,88.23682404,0.876468062,12787,0.617589414,1
12325,454.0490112,192.6950531,82.55290985,0.903583407,12583,0.786033154,1
11905,433.25,172.7705994,89.23660278,0.856285155,12224,0.732074797,1
11280,421.6830139,170.8309174,85.05522156,0.867239475,11510,0.605475068,1
13895,488.2529907,207.0344849,86.16098785,0.909288049,14228,0.782905102,0
15164,501.6520081,212.1584015,92.44684601,0.900070429,15461,0.701063335,0
14235,505.8450012,214.156601,87.47984314,0.912764847,14687,0.6825701,0
13507,468.2390137,197.5092468,87.92959595,0.895434976,13735,0.577222228,0
12549,456.9349976,193.39151,83.70135498,0.901486218,12905,0.797065556,0
11119,415.0239868,171.2815094,83.17961884,0.874163866,11346,0.632336199,1
11916,432.6809998,176.1549835,87.22029877,0.868816674,12189,0.646870434,1
10632,405.4159851,167.325943,81.34428406,0.873879433,10762,0.623175681,1
14945,493.1080017,202.0469818,95.07941437,0.882356942,15357,0.739998043,0
10767,428.3519897,181.7823029,75.89606476,0.908671975,11002,0.699155867,1
13949,479.4020081,200.0951385,90.09468842,0.892897844,14286,0.581547558,0
10150,405.3559875,169.0958252,76.9323349,0.89051038,10358,0.636044621,1
13760,474.1879883,198.3915558,89.04605103,0.893612206,13989,0.633750916,0
13672,467.9549866,183.5563202,97.46872711,0.847370684,14027,0.615855873,1
14313,482.9750061,204.7200775,89.7869873,0.898690104,14622,0.573299706,0
11247,419.1910095,173.8454895,82.95931244,0.878793955,11439,0.692719877,1
13964,480.026001,199.8231354,90.06546783,0.892662406,14298,0.657748461,0
13650,491.0239868,210.6749725,83.69099426,0.917709708,14011,0.538589001,0
11710,424.4909973,173.7900391,86.49894714,0.867337227,11880,0.732791007,1
13279,474.2359924,200.5447083,85.00814056,0.905715466,13757,0.728494644,0
11074,421.3070068,173.0513153,82.40327454,0.879348755,11326,0.7045874,1
13860,484.7720032,200.7766266,88.84082794,0.896775484,14238,0.660881162,0
11960,440.9419861,182.0534363,84.72266388,0.885114908,12191,0.626506031,1
12914,464.1799927,182.7015533,91.95509338,0.864107251,13385,0.64351207,1
16582,532.3579712,223.3588409,95.74971771,0.903455853,17089,0.714310348,0
15613,509.7609863,210.2780762,96.02433014,0.889644384,15975,0.572596908,0
12161,445.0480042,182.3347473,86.27270508,0.880978882,12428,0.602805614,0
14878,506.0209961,212.1815796,90.43865204,0.904613733,15237,0.575774014,0
12927,453.0150146,184.3237915,89.86130524,0.8731125,13196,0.736917138,0
12258,447.8460083,186.6801453,84.94548035,0.890474975,12616,0.70545578,1
11941,434.8039856,174.2298889,89.47452545,0.858063936,12249,0.754136682,1
11237,429.5299988,179.3839264,80.49434662,0.893669069,11430,0.590426624,1
11802,430.052002,175.2747498,86.66316986,0.86921072,12024,0.621255994,1
13338,462.5339966,194.2583313,88.38234711,0.890505075,13639,0.743105471,0
14266,486.4779968,207.7260437,88.09992218,0.905607939,14485,0.603851855,0
15498,512.7039795,215.8083496,92.62403107,0.903211474,15914,0.578888416,0
12461,454.0960083,191.9145203,83.66120148,0.899980783,12683,0.561508656,0
10666,416.4240112,173.8935089,78.45743561,0.892432511,10825,0.594736278,1
14350,472.0209961,189.9021759,97.03052521,0.859610438,14577,0.651798666,1
11042,411.6229858,168.3597412,84.19003296,0.86599052,11217,0.7918818,1
10527,408.9779968,170.8900146,79.379776,0.885568917,10692,0.651020408,1
14518,491.2219849,203.7610626,92.34289551,0.891412914,14877,0.741319418,0
9911,390.4599915,157.0979462,81.44798279,0.855105817,10178,0.73133117,1
12593,432.1839905,171.4846954,93.92502594,0.836663902,12785,0.663767636,1
9908,400.9989929,170.6048737,74.5144043,0.899575174,10075,0.58609879,1
11987,440.7839966,180.0477448,86.14134979,0.87812233,12299,0.687959135,1
15546,518.9429932,219.226532,91.38640594,0.908971488,15967,0.553514183,0
11838,440.256012,181.3232727,83.83839417,0.886687219,12165,0.601524413,0
10705,414.3349915,169.6468964,81.6556778,0.876540959,10882,0.77348268,1
13313,470.9070129,198.2149353,86.27212524,0.900311887,13560,0.576969743,0
12605,447.6610107,183.5011902,88.51618958,0.875965416,12859,0.595755756,0
10590,412.5069885,173.7112427,78.52342224,0.892000616,10743,0.783921838,1
10662,408.2829895,162.6809845,84.36328888,0.85502845,10934,0.653148711,1
10908,414.9970093,174.4491577,80.5641861,0.886973441,11062,0.754983366,1
11145,421.2430115,170.0307007,84.57749176,0.8675071,11376,0.636130154,1
9763,404.1459961,169.1858521,74.55428314,0.89767164,10047,0.708696306,1
15269,496.6889954,210.4518127,92.709198,0.897740543,15474,0.806688488,0
11295,417.3370056,174.0199432,83.1422348,0.878482699,11476,0.768576503,1
10595,403.8200073,163.1214905,83.77961731,0.858028173,10832,0.619228542,1
14176,513.1489868,220.0369873,83.43087006,0.925328076,14675,0.543787658,0
16678,523.3099976,216.8973694,99.04489899,0.889649451,17089,0.803449273,0
10297,397.125,160.8275909,82.35851288,0.858930647,10488,0.784712672,1
10733,402.4190063,166.234314,82.70548248,0.867450476,10876,0.706118405,1
12269,436.0119934,177.8847504,88.84811401,0.8663311,12466,0.745835841,1
12555,444.5799866,184.8253326,87.36722565,0.881222546,12773,0.652207792,0
11071,419.5939941,170.4642029,83.97248077,0.870249808,11303,0.770692647,1
10066,413.2829895,177.3069,73.48820496,0.910063446,10262,0.546411872,1
14713,500.1600037,207.1582031,91.46105957,0.897259593,15111,0.571933925,0
13117,451.8680115,173.7209015,98.30622101,0.824483514,13453,0.655620515,1
14300,504.3770142,212.5983734,87.49030304,0.911396861,14772,0.540438414,0
11074,426.5249939,182.8318939,77.69914246,0.905204654,11291,0.744821072,1
9819,410.6480103,172.6212616,73.48200226,0.904872179,10096,0.588245869,1
10997,421.4849854,171.5614166,82.59305573,0.876490176,11249,0.610334098,1
14332,497.1409912,206.546814,90.75944519,0.898284912,14830,0.566571772,0
11941,452.6019897,196.0300446,78.6872406,0.915901124,12131,0.651339114,0
14232,505.8850098,214.1028748,86.41410828,0.914931059,14702,0.52602011,0
11665,435.7059937,182.7518921,81.97319794,0.893758178,11895,0.645902574,1
12556,437.9140015,180.2112122,89.38488007,0.868322134,12735,0.718594432,1
12256,453.4649963,189.9711304,83.10529327,0.89923656,12565,0.583619058,0
15806,513.8449707,221.1923828,91.62950897,0.910161972,16043,0.574868143,0
12818,439.9519958,179.2016907,91.86772156,0.858597755,13005,0.625817776,1
13806,494.0320129,212.3868866,83.93067169,0.918604493,14247,0.533627093,0
12518,473.3840027,203.9220581,80.00766754,0.919818401,12778,0.680326104,0
14551,502.1119995,208.1924438,90.84801483,0.899769425,14962,0.558022678,0
13946,482.1400146,203.2573242,88.27828979,0.900759697,14233,0.571510553,0
14524,480.2120056,199.9330139,93.31210327,0.884406805,14808,0.611279488,0
15404,499.2309875,206.0869293,95.63304138,0.885813057,15740,0.624756634,0
15926,522.7399902,225.7360535,91.05709076,0.915033162,16240,0.779768884,0
